"ID","School","Category","CastUI","DispelType","Mechanic","Attributes","AttributesEx","AttributesEx2","AttributesEx3","AttributesEx4","ShapeshiftMask","Shapeshiftexclude","Targets","TargetCreatureType","RequiresSpellFocus","CasterAuraState","TargetAuraState","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaCostPerSecond","ManaCostPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","StackAmount","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvType","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectBaseDice_1","EffectBaseDice_2","EffectBaseDice_3","EffectDicePerLevel_1","EffectDicePerLevel_2","EffectDicePerLevel_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAmplitude_1","EffectAmplitude_2","EffectAmplitude_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTarget_1","EffectChainTarget_2","EffectChainTarget_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_enUS","Name_enGB","Name_koKR","Name_frFR","Name_deDE","Name_enCN","Name_zhCN","Name_enTW","Name_Mask","NameSubtext_enUS","NameSubtext_enGB","NameSubtext_koKR","NameSubtext_frFR","NameSubtext_deDE","NameSubtext_enCN","NameSubtext_zhCN","NameSubtext_enTW","NameSubtext_Mask","Description_enUS","Description_enGB","Description_koKR","Description_frFR","Description_deDE","Description_enCN","Description_zhCN","Description_enTW","Description_Mask","AuraDescription_enUS","AuraDescription_enGB","AuraDescription_koKR","AuraDescription_frFR","AuraDescription_deDE","AuraDescription_enCN","AuraDescription_zhCN","AuraDescription_enTW","AuraDescription_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","MaxTargets","DefenseType","PreventionType","StanceBarOrder","DamageMultiplier_1","DamageMultiplier_2","DamageMultiplier_3","MinFactionId","MinReputation","RequiredAuraVision"
"15765","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 1H Sword","","","Erhöhtes 1H-Schwert","","","","","4128894","","","","","","","","","8323196","Zvětšené meče +$s1.","","","Schwerter +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15766","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Axe","","","Erhöhte 2H-Axt","","","","","4128894","","","","","","","","","8323196","Zvýšené obouruční sekery +$s1.","","","Zweihandäxte +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15767","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Axe","","","Erhöhte 2H-Axt","","","","","4128894","","","","","","","","","8323196","Zvýšené obouruční sekery +$s1.","","","Zweihandäxte +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15768","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Axe","","","Erhöhte 2H-Axt","","","","","4128894","","","","","","","","","8323196","Zvýšené obouruční sekery +$s1.","","","Zweihandäxte +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15769","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Sword","","","Erhöhtes 2H-Schwert","","","","","4128894","","","","","","","","","8323196","Zvětšené obouruční meče +$s1.","","","Zweihandschwerter +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15770","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Sword","","","Erhöhtes 2H-Schwert","","","","","4128894","","","","","","","","","8323196","Zvýšené obouruční meče +$s1.","","","Zweihandschwerter +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15771","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Sword","","","Erhöhtes 2H-Schwert","","","","","4128894","","","","","","","","","8323196","Zvětšené obouruční meče +$s1.","","","Zweihandschwerter +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15772","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Sword","","","Erhöhtes 2H-Schwert","","","","","4128894","","","","","","","","","8323196","Zvětšené obouruční meče +$s1.","","","Zweihandschwerter +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15773","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Mace","","","Erhöhter 2H-Streitkolben","","","","","4128894","","","","","","","","","8323196","Zvýšený počet obouručních palcátů +$s1.","","","Zweihandstreitkolben +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15774","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Mace","","","Erhöhter 2H-Streitkolben","","","","","4128894","","","","","","","","","8323196","Zvýšený počet obouručních palcátů +$s1.","","","Zweihandstreitkolben +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15775","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased 2H Mace","","","Erhöhter 2H-Streitkolben","","","","","4128894","","","","","","","","","8323196","Zvýšený počet obouručních palcátů +$s1.","","","Zweihandstreitkolben +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15776","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased Dagger","","","Erhöhter Dolch","","","","","4128894","","","","","","","","","8323196","Zvýšené dýky +$s1.","","","Dolche +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15777","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased Dagger","","","Erhöhter Dolch","","","","","4128894","","","","","","","","","8323196","Zvýšené dýky +$s1.","","","Dolche +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15778","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","0","0","0","0","0","0","0","0","0","0","1","0","0","Increased Dagger","","","Erhöhter Dolch","","","","","4128894","","","","","","","","","8323196","Zvýšené dýky +$s1.","","","Dolche +$s1.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15779","0","0","0","0","21","269582608","0","0","0","0","0","0","0","0","0","0","0","14","0","0","31","128","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","100046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","99","0","0","0","0","1","1","0","0","0","0","0","0","0","78","32","0","0","0","0","0","0","0","0","0","0","0","0","0","10179","0","0","0","0","0","0","0","0","1707","0","1240","122","0","White Mechanostrider","","","Weißer Roboschreiter","","","","","4128894","","","","","","","","","4128892","Přivolá a vyřadí pojízdného mechanického tallstridera. Toto je velmi rychlé upevnění.","","","Beschwört einen reitbaren weißen Roboschreiter oder gibt ihn frei. Das ist ein sehr schnelles Reittier.","","","","","4128894","Zvyšuje rychlost o $s2%.","","","Erhöht Tempo um $s2%.","","","","","4128894","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15780","0","0","0","0","21","269582608","0","0","0","0","0","0","0","0","0","0","0","14","0","0","31","128","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","59","0","0","0","0","1","1","0","0","0","0","0","0","0","78","32","0","0","0","0","0","0","0","0","0","0","0","0","0","10178","0","0","0","0","0","0","0","0","1707","0","1240","122","0","Green Mechanostrider","","","Grüner Roboschreiter","","","","","4128894","","","","","","","","","4128892","Přivolá a vyřadí pojízdného mechanického jezdce.","","","Beschwört einen reitbaren grünen Roboschreiter oder gibt ihn frei.","","","","","4128894","Zvyšuje rychlost o $s2%.","","","Erhöht Tempo um $s2%.","","","","","4128894","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15781","0","0","0","0","21","269582608","0","0","0","0","0","0","0","0","0","0","0","14","0","0","31","128","0","0","101","0","0","0","1","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","59","0","0","0","0","1","1","0","0","0","0","0","0","0","78","32","0","0","0","0","0","0","0","0","0","0","0","0","0","10180","0","0","0","0","0","0","0","0","1707","0","1240","122","0","Steel Mechanostrider","","","Stahlroboschreiter","","","","","4128894","","","","","","","","","4128892","Přivolá a vyřadí pojízdného mechanického jezdce.","","","Beschwört einen reitbaren Roboschreiter oder gibt ihn frei.","","","","","4128894","Zvyšuje rychlost o $s2%.","","","Erhöht Tempo um $s2%.","","","","","4128894","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15782","0","0","0","0","0","256","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","7","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","695","0","0","Frostsaber Cub Death","","","Tod des Frostsäblerjungen","","","","","4128894","","","","","","","","","4128892","","","","","","","","","4128892","","","","","","","","","4128892","0","0","0","0","0","0","0","0","0","0","-1","1","1","1","0","0","0"
"15783","4","0","0","0","0","65536","268435596","0","0","0","0","0","64","0","0","0","0","5","0","0","15","0","15420","0","101","0","0","1","1","1","0","8","8","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","27","0","0","1","0","0","1","0","0","0","0","0","6","0","0","5","0","0","0","0","0","16","0","0","0","0","0","14","0","0","3","0","0","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","259","0","285","0","50","Blizzard","","","Blizzard","","","","","4128894","","","","","","","","","4128892","Přivolá vánici, která trvá $d., způsobí $s1 Ledového poškození každé $t1 sek. všem nepřátelům ve vybrané oblasti.","","","Ruft einen Blizzard herbei, der $d lang anhält und Feinden im ausgewählten Gebiet alle $t1 Sek. $s1 Punkt(e) Frostschaden zufügt.","","","","","4128894","","","","","","","","","4128892","0","133","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"15784","4","0","0","1","0","65536","0","0","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","40","100","0","0","1","1","3","0","10","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","6","6","0","1","0","0","1","0","0","0","0","0","12","0","0","11","0","0","0","0","0","21","21","0","0","0","0","0","0","0","22","42","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6136","0","0","0","0","124","0","181","0","50","Frost Armor","","","Frostrüstung","","","","","4128894","","","","","","","","","4128892","Uzavře spojence do vrstvy mrazu, která trvá $d. Tlustý led zvyšuje brnění o $s1, zpomalí pohyb útočníků na blízko na $6136s2% a prodlouží dobu mezi jejich útoky o $6136s1%.","","","Umgibt einen Verbündeten mit einer Frostschicht, die $d lang bestehen bleibt. Das dicke Eis erhöht die Rüstung um $s1, verlangsamt das Bewegungstempo von Nahkampfangreifern um $6136s2% und erhöht die Zeit zwischen ihren Angriffen um $6136s1%.","","","","","4128894","Brnění se zvyšuje o $s1. Zpomalení pohybu a útoků útočníků na blízko.","","","Rüstung um $s1 erhöht.Verlangsamt Bewegung und Angriffe von Nahkampfangreifern.","","","","","4128894","0","133","0","0","3","524288","0","0","1","1","-1","1","1","1","0","0","0"
"15785","5","0","0","0","0","589824","0","0","0","0","0","0","0","0","0","0","0","5","0","0","15","0","0","0","101","0","0","20","20","0","0","95","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","62","0","0","39","0","0","1","0","0","0","0","0","0","0","0","362","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","0","212","0","0","Mana Burn","","","Manabrand","","","","","4128894","","","","","","","","","4128892","Zasáhne nepřítele antimanovým bleskem. Za každý bod many zničený tímto bleskem obdrží cíl $e1 poškození.","","","Trifft einen Feind mit einem Antimanablitz. Für jeden vom Blitz verbrauchten Manapunkt erleidet das Ziel $e1 Punkt(e) Schaden.","","","","","4128894","","","","","","","","","4128892","0","0","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"15786","3","0","0","0","0","65536","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","1","1","22","0","40","0","0","0","1","0","0","0","5175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","88","0","0","1","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2630","0","0","0","0","0","0","0","0","264","0","686","0","0","Earthbind Totem","","","Totem der Erdbindung","","","","","4128894","","","","","","","","","4128892","Vyvolá totem Earthbind, který trvá $d. a periodicky snižuje rychlost pohybu blízkých nepřátel na $3600s1 % normálu.","","","Beschwört ein Totem der Erdbindung, das $d lang bestehen bleibt und in regelmäßigen Abständen das Bewegungstempo von in der Nähe befindlichen Feinden auf $3600s1% des normalen Tempos verringert.","","","","","4128894","","","","","","","","","4128892","0","133","1500","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
"15787","2","35","0","0","0","589824","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","28","0","200","0","0","0","1","0","0","0","5176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","90","0","0","1","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10183","0","0","0","0","0","0","0","0","221","0","33","0","0","Moonflare Totem","","","Mondleuchtfeuer-Totem","","","","","4128894","","","","","","","","","4128892","Vyvolá totem Moonflare u sesilatelových nohou. Totem vydrží $d. a způsobí Arcane poškození blízkým nepřátelům každých $15789t1 s.","","","Beschwört ein Mondleuchtfeuer-Totem zu Füßen des Zaubernden. Das Totem bleibt $d lang bestehen und fügt in der Nähe befindlichen Feinden alle $15789t1 Sek. Arkanschaden zu.","","","","","4128894","","","","","","","","","4128892","0","133","0","0","0","0","0","0","1","1","-1","1","1","1","0","0","0"
